index	sentence1	sentence2	label
4170	你好，请问蒂凡尼这套房最低买多少	要你看上了	0
1201	下午能看么	好的	0
340	我周末正好去惠州玩，顺便看看房子	没问题的	1
3244	看房方便吗？	里面是租户，看房需要提前预约。	1
1078	可以看吗	这套租出去了 下个月到期可以看了	1
1967	您好，请问这个户型有啥优缺点	这个不比99的户型好啊?	0
2067	您好，我正在看华润橡树湾一期的房子	小区环境还可以，13年左右建成的，人车分流，但是跟新的商品房小区比肯定要差点	0
1476	请问首付和贷款是多少？	首套首付最低三层哈  首付加税费和中介费大概不超过33万	1
5249	哪里的	总价1000多万？	0
5983	你给我介绍一下房子情况吧	好的，你点一下同意	0
774	什么时候能够看房呢？	好的好的	0
5933	您好，请问随时可以带看吗	您好	0
3568	价格还有空间不？	我约下业主	0
2122	什么装修？	不知道您今天有没有时间，可以实地带您来看看	0
4880	那个采光临街都有问题	香都的基本不满二	0
3504	现在能看吗	差不多能	1
3699	可以看房吗	可以的 大概几点呢	1
28	您好，请问这个房子周边有哪些学校	可园小学中学，木棉湾小学中学都可以上	1
5042	可以看房吗	可以	1
465	税费高吗？	有的	0
3434	这个房有房本吗？	现在的初中都是摇号的，每个小学对应的6个中学	0
4435	那那些小区 能上这个劲松分校？	如果选那个学校，建议考虑三环以内的房子	0
3139	最近还有可以看的房子吗	我带您线上看一下哈	0
2637	全款？	您要贷款？	1
2591	哦哦 别的都是精装？	您总价控制在多少呢	0
347	毛坯呀	边户	0
1008	我就怕他这个临街有噪音	姐姐今天过来看看吗？	0
5808	看房子都可以吗？	你有我微信吗	0
412	几楼的影响采光吗	12楼的	0
1355	小尹，你现在有时间带我线上看一下房吗	有的	0
2772	金角    银角？啥装修？	和咱们看的全阳的户型一样	0
470	可贷款吗？	你看的这套房子是商住两用的房子	0
2649	靠路吧位置	可以的	0
3178	一期的五楼？	楼层多少楼层～多少楼层？	0
5022	有没有高税哦	13—99这个号码?	0
2087	税费大概多少	没有个税	1
1648	可以看不呢	好的	0
3247	可以看看	10到20万左右的空间	0
3484	中学呢	市桥中学是电脑派位的	1
119	这是没装过的？	这套也很优质，面积要大些	0
3131	房子随时都能看吗？	您考虑最近看房吗	0
3972	最低多少钱	原值比较高  没有差额税	0
369	这会躺着想看看房	有	0
869	租客不让看房呀	要看房得去沟通	1
5107	不是刚两年？	不是您买房吗？	0
5193	可以看吗	嗯	0
5274	可以去看看	这套房子在长丰大道166号，是硚口区的	0
1655	方便看么？	您想明天几点看？	1
2873	什么情况嘛	今天天气不错，不冷也不热??	0
5499	遮挡多吗	还有113平100万的毛坯房	0
5614	什么时候能够看房呢？	有钥匙 随时可以看 现在过来也可以过去看	1
3847	自如装修那套可以看嘛	明天吗	0
995	看房方便吗	嗯，提前约一下，基本上可以看的。	1
3198	对口五里墩小学哈	这几套房子 你可以看下	0
5727	有家具家电吗	这个也好租啥	0
5341	就是正常住宅交可交易是吧	是的	0
2630	您好，我想咨询远太大厦小区	安排几套给你看。	0
2737	您刚才介绍的是？	nice	0
4919	几期	赠送10平	0
4005	中学带的哪个学校	您预算在哪个区间	0
4338	这种一般能谈到多少呀	直接走手续能谈到860万	1
2926	可以看下嘛	嗯嗯，可以的。	1
4816	房东跟你说低价了嘛？	之前聊过5万左右	0
70	这个户型的西南是不是比东南好点采光	这种两居近期成交没有465万的，您再确定一下是不是看错了(^^)	0
5209	这套房子怎么样呢	加了，你通过一下	0
3208	这个能线上看不	您好，您之前咨询的中海国际社区五期小区有新上房源，不知道您是否感兴趣？	0
388	18年的房子，税高吗	高	1
169	是精装的吗	您如果有空的话，我可以带您去现场看一下房子	0
3658	什么装修	这是03户型	0
1095	是不是靠河边的	一期是1800弄，在小区的南边	0
442	保利的今晚可以看吗	好的，我约好以后给您说一下哈	0
4028	融福的都要明年十月份才会满2年是吗	基本上都是明年满二	1
138	明天能看吗？	我先联系一下业主，明天您几点方便	0
2563	这种情况怎么付款	好的	0
5838	您好，请问这个户型有啥优缺点	这套房子是个2改3的户型。我这里有个同户型带初高指标的	0
2906	那什么时候，满两年	大概就是10月底	1
5828	满几年了	可以研究	0
2740	临街吗	可以的	0
3231	您好，请问这个房子周边有哪些学校？	这套房子可以看看，是早小总价最便宜的学区房。	0
4778	还有个奥莱汇，那个地方怎么样？	需要个两三年吧	1
5725	这个在哪啊	西南户	0
5816	您好，我正在看宝华源墅小区，想咨询小区均价	联排带电梯双车位	0
1620	您好，我正在看金海花园的房子	这里有套小高层的的三房	0
368	有高税吗	这两套也是免高税的	0
690	您好，我想了解保利壹号公馆即将上架的4室房源报价。	有套9楼的东向不错	1
5362	带家具？	您之前看过这个社区的房子吗？	0
4842	带小学不	您是考虑万科这个小户型呢还是其他有个102也可以看	0
3357	还是空的很久了	好的可以	0
5025	这套房源价格还有优惠空间么？	您好	0
1593	这个价钱包括家电的嘛	嗯	0
5172	最上面的那个户型是从早到晚都见不上太阳吗	是的	0
5581	这边上哪个学校	您好在吗，就是这边房子您考虑来看看吗	0
5582	低楼层是不是采光有问题啊？	总高19楼，他是低楼层	0
356	这个房子有增值税没有	锦绣阳光花园有两房80万左右	0
982	什么时候看房	请问您想了解此房源信息吗	0
39	您好，请问这个户型有啥优缺点	房子是在7楼	0
622	您好，请问这个房子周边有哪些学校？	证未办	0
1594	附近商业配套咧	您可以进入VR给您详细讲解本套房源，讲解本套房源的朝向，户型图，3D户型图，装修，周边配套，学区，医疗，交通等情况	0
5310	中学有吗？	您好，您之前咨询的房源户型很优质，您有时间去看看吗？	0
1869	家具都带吗？	问完了，是他这个储藏室 是当时买房子的时候就没有	0
3330	什么小区，什么户型	春畅里跃升里	1
1515	装修的怎么样	毛坯	1
3430	有房产证吗？	您看一下您什么时候想看，我约一下业主过来没	0
481	采光怎么样？	您对价格有什么要求	0
4933	现在是拿到产权了吗	性质就是70年产权的商品房了	0
1029	现在能看吗	我给你约一下	1
4174	这个114的是精装？	满了	0
2095	茹佳，这套房子估计多少钱能卖？	空间不大了	1
5308	嗯，现在就能看	好的	0
3902	现在首付要多少	认贷的	0
3761	好的，看房方便吗	方便的，提前联系我	1
3608	户型	有1室1厅的和1室2厅的。	0
3511	满几年的	没有！靠里面的	0
1971	贷款可以么	能	1
1704	这套房源价格还有优惠空间吗？	您是对这套房子感兴趣吗？业主价格可以见面沟通的	1
4795	我同事想买，你了解下2房的多少钱单价比较合理？	您方便接电话吗？	0
2849	附近有什么配套	没有这个小区基本上都是住宅性质的，您是想找公寓吗？	0
1181	01户 还是02户	您什么时间方便，需要给您预约下看房时间吗？	0
5984	还能不能便宜了	看好可以小议的	1
3649	您好，请问这个户型有啥优缺点	是的	0
3689	这个房子多久可以看	是的	0
5343	现在可以看房吗？	你好	0
3976	税费多少？周六下午去看	个税1个点，契税看你有几套房来决定	1
5281	去看看？？	看	0
2879	最低多少钱能卖？	不满2	0
2434	价格能少不？	这套房子在多层三楼，这个价格带车位	0
1559	价格还有的谈吗	金桥国际附近不是建平九年的学区吗	0
4553	能贷款吗	没有电梯	0
4218	这是小学还是初中还是高中？	请点击同意委托	0
3984	现在能实地看房还是只能网上看？	现在都实地看房了 最近交易量很大	0
2054	有房产证吗	但是不能贷款	0
4720	看看呢	房子诚心卖。	0
1620	您好，我正在看金海花园的房子	高层的6万5到7万多，小高层6万到7万	0
3216	税费大概多少	可以谈	0
3511	满几年的	您什么时候有时间我带您看一下现房	0
2571	这个有大税吗	     留个电话吧   我给您谈谈这两套房子     随便看有合适的房子我给您打电话	0
5476	采光怎么样	采光没有问题	1
3396	价格能谈么	您是考虑自住还是只要学籍？	0
47	总的税费？	一共7.8	1
2857	那税费不就很高？	明年5月份满2	0
2992	什么时候能够看房呢？	你好	0
4899	你好，为什么我无法上传房产证	你截图我看看	0
3475	能看吗	是的，现在业主不着急，您想多少呢？	0
3703	阳光遮挡吗	有通往旅顺的公交	0
2561	还能再有谈的空间吗	看看房子不	0
991	可以带看一下这个房子吗	不是	0
979	什么中学和小学	您好	0
4103	有房子可以看吗	可以	0
1931	顺便一起看	租客户没有回话	0
4585	我想了解一下房子	 想要了解房子详细信息，可以点击查看房源完整户型报告	1
5623	这个贷款可以用住房公积金吗？	这个房子满五不唯一	0
59	拎包入住？就是说家具这些房东不拿走？	嗯嗯	0
1716	这套房子是一个房本吗	这个业主还是比较诚心出售的，	0
4717	今天能看吗	可以的	0
2803	这个是一期的吗？	西南的话望回花园	0
1183	您好，请问这个房子周边有哪些学校？	这套房子属于湘江道小学的学区房	1
3473	新房为什么会有增值税？	您考虑期房吗？	0
3381	这种满五唯一的税可以少多少	只需要交一个点契税	0
5654	明天可以看房吗	可以看啊	1
5741	有证吗	付费读中华小学	0
2470	挡光吗？这个。	10楼的，不把山不临街	0
617	你好，我对这套房源感兴趣，请问什么时候能有 VR 看房啊？	有	0
994	那就税少吧	房子是2009年的	0
3747	明天我想再看看小屋	机子	0
3677	临街三层吧？	不临街没有3层一居室	1
3211	还能谈么？	有车位另外算	0
5593	他这个是带家具吗	哦，那套是贷款买的？	0
2430	嗯嗯，是靠大路边，还是里面？	靠里面的	1
1146	2楼左右的单价怎么样？	您加我微信了吗	0
2266	配套怎样	好的，您方便留个联系方式吗？	0
4612	首付多少	先协议抵押，然后走过户手续	0
613	这个房子400万能卖吗	卖不了啊	0
2892	这套房子可以看吗	可以看的	1
2287	其他费用还有哪些？还有议价空间吗？	您现在有时间没嘛，可以带您线上看看	0
5179	满几年了	集仕港中心小学，集仕港中学	0
1292	您好，请问这个房子周边有哪些学校？	请问您主要是为了学区吗？	0
5502	还有多久两年	想要三房吗？	0
5187	证满几年	有	0
2770	我想问一下，金色乐府配套学区是哪些呢	这个小区一般顶楼都是小面积的，价格比较低，套二的房子一般户型都是85平左右，均价在120左右	0
246	挡采光吗	你要买哪里的	0
3909	那要交多少税啊？	方便发给你 	0
947	能看房吗？	有的	0
1458	这套房子最低多少钱	这套房子近期没人谈过，价格倒是可以和业主协商	1
4756	您好，请问这个户型有啥优缺点	车位可以租	0
967	哪里是阳光房？	您说可以改套四	0
3792	这套房什么学区	小区在云南路地铁口	0
2251	满几年了	这套加上增值税也很便宜的	0
450	是小区第几期的房子？	 是 实话	0
4608	这个有遮挡吗	您稍等我看一下	0
5104	那边目前居住还是缺点配套吧	龙湖的 一小块 	1
5189	您好，我想咨询#福盈中央山#小区	感谢您的咨询	0
2039	这个有按揭吗	 无按揭	0
2336	这套房源价格还有优惠空间么？	这个房子真没啥空间了	1
4470	什么时候能够看房呢？	您好，您发的房子还在的，链家所有房源均为真实在售房源，想看看吗？我可以帮您约业主时间。	0
